relevant_date,instance_type,stack_type,env,cost,hours,DefaultVCpus,core_seconds_used,cost_per_core_hour
2023-06-10,r6i.2xlarge,cmp,prod,58.0997880152,199.960272,8,5758855.8336000000,0.03631958203127470
2023-06-10,r6id.4xlarge,io,prod,15.4562043804,25.583891,16,1473632.1216000000,0.03775863389095110
2023-06-10,r6idn.4xlarge,io,prod,602.0260817338,997.276958,16,57443152.7808,0.03772936876414070
2023-06-10,r6in.2xlarge,cmp,prod,94.7822708891,314.812503,8,9066600.0864,0.03763441333566570
2023-06-11,c5.2xlarge,cmp,prod,53.628,218,8,6278400,0.03075
2023-06-11,c5.2xlarge,io,prod,75.768,308,8,8870400,0.03075
2023-06-11,m5ad.8xlarge,io,prod,176.1214024628,145.264999,32,16734527.884800000,0.03788795556293980
2023-06-11,m5d.8xlarge,io,prod,4001.9312726764,3692.484448,32,425374208.4096,0.03386889072447560
2023-06-11,m5dn.8xlarge,io,prod,15.031429192800000,12.341387000000000,32,1421727.7824000000,0.038061537351920000
2023-06-11,m6id.8xlarge,io,prod,97.6382002574,80.25223100000000,32,9245057.011200000,0.03802004903818500
2023-06-11,m6idn.8xlarge,io,prod,48.08627173,39.615837,32,4563744.4224,0.037931698667946900
2023-06-11,r5.2xlarge,cmp,prod,1816.3689640577,9972.453275,8,287206654.32,0.022767328584671900
2023-06-11,r5ad.4xlarge,io,prod,1611.2783176216,2801.488124,16,161365715.9424,0.03594692905839000
2023-06-11,r5b.2xlarge,cmp,prod,47.6318052328,158.497498,8,4564727.9424,0.03756510815142330
2023-06-11,r5d.4xlarge,io,prod,2757.4450183697,4820.560405,16,277664279.328,0.035751095136024200
2023-06-11,r5dn.4xlarge,io,prod,1007.4834454773000,1722.08227,16,99191938.752,0.036564870586775900
2023-06-11,r5n.2xlarge,cmp,prod,34.928618702,116.235004,8,3347568.1152,0.037562500000000000
2023-06-11,r6a.2xlarge,cmp,prod,9.6552062557,32.296941,8,930151.9008,0.03736888834030750
2023-06-11,r6i.2xlarge,cmp,prod,396.4352136865,1368.081106,8,39400735.852800000,0.03622183033848030
2023-06-11,r6id.4xlarge,io,prod,2.0511091212,3.364442,16,193791.8592,0.038102698775904
2023-06-11,r6idn.4xlarge,io,prod,596.3083677956,987.200021,16,56862721.2096,0.03775250424880710
2023-06-11,r6in.2xlarge,cmp,prod,36.2033279326,120.305271,8,3464791.8048,0.03761610737384070
2023-06-12,c5.2xlarge,cmp,prod,59.04,240,8,6912000,0.03075
2023-06-12,c5.2xlarge,io,prod,82.656,336,8,9676800,0.030750000000000000
2023-06-12,m5.4xlarge,cmp,prod,58.39667410490000,133.830296,16,7708625.0496,0.027271793014313100
2023-06-12,m5a.4xlarge,cmp,prod,4.945036329100000,8.373057000000000,16,482288.08320000000,0.036911819729490700
2023-06-12,m5ad.8xlarge,io,prod,63.3994731424,52.008065,32,5991329.088,0.03809473657018390
2023-06-12,m5d.8xlarge,io,prod,4494.6605853043,4203.530849,32,484246753.8048,0.033414324370707
2023-06-12,m5dn.8xlarge,io,prod,50.8029155344,41.856943,32,4821919.8336000000,0.03792897896174600
2023-06-12,m5n.4xlarge,cmp,prod,10.2505389077,17.404995,16,1002527.712,0.03680889777510710
2023-06-12,m6a.4xlarge,cmp,prod,8.2926107492,14.369452,16,827680.4352000000,0.03606875
2023-06-12,m6i.4xlarge,cmp,prod,10.3714372057,18.280829,16,1052975.7504000000,0.035458721557772400
2023-06-12,m6id.8xlarge,io,prod,34.7162603406,28.456671,32,3278208.4992,0.038124035508009700
2023-06-12,m6idn.8xlarge,io,prod,42.0598016085,34.696938,32,3997087.2576,0.037881406142110400
2023-06-12,m6in.4xlarge,cmp,prod,7.8194864178,12.926109,16,744543.8784,0.037808585794263400
2023-06-12,r5.2xlarge,cmp,prod,1998.141794025,10907.219552,8,314127923.09760000,0.02289930289404750
2023-06-12,r5a.2xlarge,cmp,prod,69.5950099209,231.352223,8,6662944.022400000,0.03760230235657820
2023-06-12,r5ad.4xlarge,io,prod,1389.9641034623000,2402.240228,16,138369037.13280000,0.03616322608114850
2023-06-12,r5b.2xlarge,cmp,prod,67.0808512988,223.774438,8,6444703.8144000000,0.03747124330773650
2023-06-12,r5d.4xlarge,io,prod,3137.2997223056,5524.5744460000000,16,318215488.0896,0.03549254961820090
2023-06-12,r5dn.4xlarge,io,prod,2317.1952554703,3949.442767,16,227487903.3792,0.03666965493891760
2023-06-12,r5n.2xlarge,cmp,prod,140.6658548017,466.993887,8,13449423.9456,0.03765195292633990
2023-06-12,r6a.2xlarge,cmp,prod,199.4379275163,664.545877,8,19138921.2576,0.0375139502062361
2023-06-12,r6i.2xlarge,cmp,prod,97.7318669691,341.206673,8,9826752.1824,0.03580376451528980
2023-06-12,r6id.4xlarge,io,prod,25.7964480273,42.182785,16,2429728.416,0.03822123175855390
2023-06-12,r6idn.4xlarge,io,prod,715.846643752,1180.168327,16,67977695.63520000,0.0379101982411531
2023-06-12,r6in.2xlarge,cmp,prod,116.0839924057,381.162484,8,10977479.5392,0.03806906413883190
2023-06-13,c5.2xlarge,cmp,prod,56.826,231,8,6652800,0.03075
2023-06-13,c5.2xlarge,io,prod,80.934,329,8,9475200,0.03075
2023-06-13,m5.4xlarge,cmp,prod,30.153388275900000,70.806662,16,4078463.7312000000,0.0266159527085707
2023-06-13,m5a.4xlarge,cmp,prod,1.2524282865000000,2.155555,16,124159.96800000000,0.03631397385186180
2023-06-13,m5ad.8xlarge,io,prod,69.4841389189,57.586384000000000,32,6633951.436800000,0.03770647139809340
2023-06-13,m5d.8xlarge,io,prod,4815.8687146099,4549.525555,32,524105343.936,0.03307947070792070
2023-06-13,m5dn.8xlarge,io,prod,21.208513036700000,17.421109,32,2006911.7568,0.038043848551597700
2023-06-13,m5n.4xlarge,cmp,prod,31.0201974507,52.357495,16,3015791.712,0.03702931816483490
2023-06-13,m6a.4xlarge,cmp,prod,48.5459219869,83.867773,16,4830783.7248,0.03617742567435590
2023-06-13,m6i.4xlarge,cmp,prod,2.0891451612,3.679446,16,211936.0896,0.035486747889492100
2023-06-13,m6id.8xlarge,io,prod,28.926068872200000,24.073331,32,2773247.7312,0.037549421484556900
2023-06-13,m6idn.8xlarge,io,prod,22.1458546701,18.161666,32,2092223.9232,0.038105422621505400
2023-06-13,m6in.4xlarge,cmp,prod,51.01164473830000,84.563883,16,4870879.660800000,0.03770200330256530
2023-06-13,r5.2xlarge,cmp,prod,2076.6641792311,11122.082879,8,320315986.9152,0.023339425288226900
2023-06-13,r5a.2xlarge,cmp,prod,16.6228879223,55.275282000000000,8,1591928.1216000000,0.03759114228105610
2023-06-13,r5ad.4xlarge,io,prod,2039.2720491946,3510.62369,16,202211924.544,0.03630537315569200
2023-06-13,r5b.2xlarge,cmp,prod,76.9956264244,254.270567,8,7322992.3296,0.037851228384801600
2023-06-13,r5d.4xlarge,io,prod,3366.5266888004,5916.763379,16,340805570.6304,0.03556132036593060
2023-06-13,r5dn.4xlarge,io,prod,2941.1172698413000,5046.302277,16,290667011.1552,0.03642663861078910
2023-06-13,r5n.2xlarge,cmp,prod,116.5752786184,388.218064,8,11180680.2432,0.037535372973525500
2023-06-13,r6a.2xlarge,cmp,prod,146.0802856817,485.529986,8,13983263.5968,0.037608461344779800
2023-06-13,r6i.2xlarge,cmp,prod,20.3251502715,70.950265,8,2043367.632,0.035808799078305100
2023-06-13,r6id.4xlarge,io,prod,7.9968336297,13.129162,16,756239.7312,0.03806808856926660
2023-06-13,r6idn.4xlarge,io,prod,879.2315934791000,1450.729159,16,83561999.5584,0.037878865432278600
2023-06-13,r6in.2xlarge,cmp,prod,58.8223931076,194.36223,8,5597632.224,0.03783039090696790
2023-06-14,c5.2xlarge,cmp,prod,48.462,197,8,5673600,0.030750000000000000
2023-06-14,c5.2xlarge,io,prod,68.88,280,8,8064000,0.03075
2023-06-14,m5.4xlarge,cmp,prod,27.7990145216,61.078336,16,3518112.1536,0.028446066500567400
2023-06-14,m5a.4xlarge,cmp,prod,0.9913775202,1.683335,16,96960.096,0.036808534850460500
2023-06-14,m5ad.8xlarge,io,prod,35.6173836311,29.324711,32,3378206.7072,0.03795581270935200
2023-06-14,m5d.8xlarge,io,prod,3161.4651074548,3009.995681,32,346751502.4512,0.032822566899876700
2023-06-14,m5dn.8xlarge,io,prod,116.5157760753,95.716114,32,11026496.3328,0.03804080473172080
2023-06-14,m5n.4xlarge,cmp,prod,5.1780723882,8.606384,16,495727.7184,0.037603426045421600
2023-06-14,m6a.4xlarge,cmp,prod,19.9477776145,34.479722,16,1986031.9872,0.03615853111884860
2023-06-14,m6i.4xlarge,cmp,prod,13.839593495,23.306658,16,1342463.5008,0.03711276809560170
2023-06-14,m6id.8xlarge,io,prod,15.4432601983,12.726664,32,1466111.6928000000,0.037920532921814800
2023-06-14,m6idn.8xlarge,io,prod,20.6511351708,16.91611,32,1948735.872,0.03814990409068630
2023-06-14,m6in.4xlarge,cmp,prod,10.0146350286,16.471946,16,948784.0896,0.03799883081740920
2023-06-14,r5.2xlarge,cmp,prod,1960.7709494024,10758.100251,8,309833287.2288,0.022782495325094000
2023-06-14,r5a.2xlarge,cmp,prod,21.0517459198,69.962774,8,2014927.8912,0.03761240570556850
2023-06-14,r5ad.4xlarge,io,prod,1749.0343638964,3013.373652,16,173570322.35520000,0.03627649948786540
2023-06-14,r5b.2xlarge,cmp,prod,65.5897816316,215.809455,8,6215312.304,0.03799056303603570
2023-06-14,r5d.4xlarge,io,prod,3222.2248257245,5682.896765,16,327334853.66400000,0.03543774591298270
2023-06-14,r5dn.4xlarge,io,prod,2724.9414967388,4656.805633,16,268232004.4608,0.03657203176772030
2023-06-14,r5n.2xlarge,cmp,prod,118.1506395849,394.299993,8,11355839.798400000,0.037455820974646800
2023-06-14,r6a.2xlarge,cmp,prod,68.3862540699,227.964986,8,6565391.5968,0.03749822246271410
2023-06-14,r6i.2xlarge,cmp,prod,24.990762586,86.394996,8,2488175.8848,0.03615771130135820
2023-06-14,r6id.4xlarge,io,prod,14.4757541684,23.738052000000000,16,1367311.7952000000,0.03811326369682740
2023-06-14,r6idn.4xlarge,io,prod,558.3118792193000,920.983892,16,53048672.1792,0.03788827660756340
2023-06-14,r6in.2xlarge,cmp,prod,91.0346929536,299.714152,8,8631767.5776,0.03796729831829900
2023-06-15,c5.2xlarge,cmp,prod,59.04,240,8,6912000,0.03075
2023-06-15,c5.2xlarge,io,prod,82.656,336,8,9676800,0.030750000000000000
2023-06-15,m5.4xlarge,cmp,prod,51.0611406318,118.29417200000000,16,6813744.3072,0.02697784037482000
2023-06-15,m5a.4xlarge,cmp,prod,2.6148962554000000,4.435279,16,255472.07040000000,0.036847967391115600
2023-06-15,m5ad.8xlarge,io,prod,183.10531267160000,151.10083,32,17406815.616,0.03786902441890960
2023-06-15,m5d.8xlarge,io,prod,5616.1062003471,5406.8438910000000,32,622868416.2432,0.03245947586039650
2023-06-15,m5dn.8xlarge,io,prod,143.69158025350000,118.781655,32,13683646.656,0.0378034965325401
2023-06-15,m5n.4xlarge,cmp,prod,39.6808361219,66.23055100000000,16,3814879.7376000000,0.037445743998396600
2023-06-15,m6a.4xlarge,cmp,prod,126.53822139340000,216.07585900000000,16,12445969.4784,0.036601214377620500
2023-06-15,m6i.4xlarge,cmp,prod,55.21446759770000,96.362505,16,5550480.288,0.03581169070746190
2023-06-15,m6id.8xlarge,io,prod,50.5326615369,41.461109,32,4776319.7568,0.03808739590222070
2023-06-15,m6idn.8xlarge,io,prod,39.4661279925,32.420832,32,3734879.8464000000,0.03804086519943800
2023-06-15,m6in.4xlarge,cmp,prod,18.118566729200000,29.751117,16,1713664.3392,0.038062786703941200
2023-06-15,r5.2xlarge,cmp,prod,2155.6179374618,11657.923845,8,335748206.736,0.023113227171945500
2023-06-15,r5a.2xlarge,cmp,prod,41.7449429305,139.546682,8,4018944.4416,0.03739334960549260
2023-06-15,r5ad.4xlarge,io,prod,3811.7414877578,6542.257776,16,376834047.8976,0.03641462185406600
2023-06-15,r5b.2xlarge,cmp,prod,85.80246893500000,282.717206,8,8142255.532800000,0.037936525932118200
2023-06-15,r5d.4xlarge,io,prod,2636.696598745,4630.332246,16,266707137.3696,0.035590002761448200
2023-06-15,r5d.8xlarge,io,prod,0.901993424,1.07278,32,123584.25600000000,0.026275
2023-06-15,r5dn.4xlarge,io,prod,2716.3763129757,4663.708954,16,268629635.7504,0.0364031120371199
2023-06-15,r5n.2xlarge,cmp,prod,155.9656647147,521.31192,8,15013783.296,0.03739739557334020
2023-06-15,r6a.2xlarge,cmp,prod,65.7057576968,219.316109,8,6316303.9392,0.03744923138363720
2023-06-15,r6i.2xlarge,cmp,prod,86.7959514097,297.388631,8,8564792.5728,0.03648254437208970
2023-06-15,r6id.4xlarge,io,prod,3.6861080069,6.060836,16,349104.1536,0.03801154666307590
2023-06-15,r6idn.4xlarge,io,prod,698.2339338088,1152.268331,16,66370655.8656,0.03787279376599480
2023-06-15,r6idn.8xlarge,io,prod,3.9589537659,3.2941680000000000,32,379488.1536000000,0.0375564649964346
2023-06-15,r6in.2xlarge,cmp,prod,161.60181274390000,534.5644610000000,8,15395456.476800000,0.0377881959365561
2023-06-16,c5.2xlarge,cmp,prod,68.88,280,8,8064000,0.03075
2023-06-16,c5.2xlarge,io,prod,96.18600000000000,391,8,11260800,0.030750000000000000
2023-06-16,m5.4xlarge,cmp,prod,99.5210068269,226.401118,16,13040704.3968,0.027473640508618200
2023-06-16,m5a.4xlarge,cmp,prod,6.8235413377,11.553613,16,665488.1088,0.03691237828428650
2023-06-16,m5ad.8xlarge,io,prod,84.0841460895,69.193614,32,7971104.3328,0.03797502996876090
2023-06-16,m5d.8xlarge,io,prod,2507.6310542975000,2369.121428,32,272922788.5056,0.033077017294529700
2023-06-16,m5dn.8xlarge,io,prod,72.4466308178,59.49334,32,6853632.768,0.03805396054510050
2023-06-16,m5n.4xlarge,cmp,prod,161.4620184543,270.17447,16,15562049.472,0.0373513313578213
2023-06-16,m6a.4xlarge,cmp,prod,96.8254995795,165.65223600000000,16,9541568.7936,0.03653191692334750
2023-06-16,m6i.4xlarge,cmp,prod,56.4392026317,96.32029200000000,16,5548048.819200000,0.036622087529398800
2023-06-16,m6id.8xlarge,io,prod,32.398780632,26.765276,32,3083359.7952,0.037827440850974200
2023-06-16,m6idn.8xlarge,io,prod,17.228327303100000,14.203613,32,1636256.2176,0.037904808320381200
2023-06-16,m6in.4xlarge,cmp,prod,74.8097721406,122.56138900000000,16,7059536.006400000,0.03814913323793600
2023-06-16,r5.2xlarge,cmp,prod,2214.6087551437,11844.114887,8,341110508.7456,0.023372459405709100
2023-06-16,r5a.2xlarge,cmp,prod,52.2014576899,174.669429,8,5030479.5552,0.03735732262133580
2023-06-16,r5ad.4xlarge,io,prod,1898.2166021522000,3287.226432,16,189344242.48320000,0.03609077138088440
2023-06-16,r5ad.8xlarge,io,prod,800.4690233023,686.3144600000000,32,79063425.792,0.03644780699826270
2023-06-16,r5b.2xlarge,cmp,prod,142.98821699060000,472.389429,8,13604815.5552,0.03783642483630810
2023-06-16,r5d.4xlarge,io,prod,3615.9619041,6346.295666,16,365546630.3616,0.035610950214157600
2023-06-16,r5d.8xlarge,io,prod,740.0466331207,852.726095,32,98234046.144,0.027120616362774600
2023-06-16,r5dn.4xlarge,io,prod,1313.1412513584,2227.6436400000000,16,128312273.66400000,0.03684221602423810
2023-06-16,r5dn.8xlarge,io,prod,196.1108862463,162.341936,32,18701791.027200000,0.03775035179571150
2023-06-16,r5n.2xlarge,cmp,prod,130.5098904069,434.68054800000000,8,12518799.7824,0.03753040336385720
2023-06-16,r6a.2xlarge,cmp,prod,38.9921029651,129.887223,8,3740752.0224,0.037524960177472600
2023-06-16,r6i.2xlarge,cmp,prod,41.1814214446,140.883342,8,4057440.2496000000,0.03653858296870190
2023-06-16,r6id.4xlarge,io,prod,6.7228231311,11.180004,16,643968.2304,0.037582852894663500
2023-06-16,r6id.8xlarge,io,prod,3.1375003182,2.664444,32,306943.9488,0.03679825319794670
2023-06-16,r6idn.4xlarge,io,prod,608.8725932101000,1004.862511,16,57880080.633600000,0.037870391878547500
2023-06-16,r6idn.8xlarge,io,prod,305.2377591036,253.703611,32,29226655.9872,0.037597730416172500
2023-06-16,r6in.2xlarge,cmp,prod,65.6003398452,216.046403,8,6222136.4064,0.0379550058079421
2023-06-17,c5.2xlarge,cmp,prod,88.56,360,8,10368000,0.03075
2023-06-17,c5.2xlarge,io,prod,123.984,504,8,14515200,0.03075
2023-06-17,m5.4xlarge,cmp,prod,66.3981062971,155.04945300000000,16,8930848.4928,0.026764890577000300
2023-06-17,m5a.4xlarge,cmp,prod,69.9262993952,117.508341,16,6768480.4416000000,0.03719219993242860
2023-06-17,m5ad.8xlarge,io,prod,100.16248572730000,82.38723200000000,32,9491009.126400000,0.037992266556280500
2023-06-17,m5d.8xlarge,io,prod,4056.4471365259,3842.936925,32,442706333.76,0.032986222644399600
2023-06-17,m5dn.8xlarge,io,prod,92.3689156317,76.170835,32,8774880.192,0.0378954571456467
2023-06-17,m5n.4xlarge,cmp,prod,41.3756292606,69.035009,16,3976416.5184,0.03745891926786740
2023-06-17,m6a.4xlarge,cmp,prod,308.1385064017,526.477249,16,30325089.542400000,0.03658022580593270
2023-06-17,m6i.4xlarge,cmp,prod,87.1625221352,155.881943,16,8978799.9168,0.03494732955343010
2023-06-17,m6id.8xlarge,io,prod,66.050553694,54.423050000000000,32,6269535.360000000,0.03792657344521300
2023-06-17,m6idn.8xlarge,io,prod,1.254086266,1.043333,32,120191.96160000000,0.0375625
2023-06-17,m6in.4xlarge,cmp,prod,64.3456737487,105.409454,16,6071584.5504,0.03815221933787600
2023-06-17,r5.2xlarge,cmp,prod,1642.6786439483,9068.058565,8,261160086.672,0.022643747724134500
2023-06-17,r5a.2xlarge,cmp,prod,3.8487519971,12.872225,8,370720.08,0.03737457973563230
2023-06-17,r5ad.4xlarge,io,prod,946.1359679289000,1634.440041,16,94143746.3616,0.03617966796712630
2023-06-17,r5ad.8xlarge,io,prod,727.0940800550000,624.918915,32,71990659.008,0.03635942112860960
2023-06-17,r5b.2xlarge,cmp,prod,161.956673934,532.536949,8,15337064.1312,0.03801536077405590
2023-06-17,r5d.4xlarge,io,prod,900.5491317306000,1578.805602,16,90939202.6752,0.035649937308217400
2023-06-17,r5d.8xlarge,io,prod,2047.7761675595,2359.712511,32,271838881.2672,0.027118983748200500
2023-06-17,r5dn.4xlarge,io,prod,1250.3367895919,2117.9870300000000,16,121996052.92800000,0.036896377665492
2023-06-17,r5dn.8xlarge,io,prod,88.5072879847,72.859173,32,8393376.7296,0.037961627007787700
2023-06-17,r5n.2xlarge,cmp,prod,44.8882644636,150.526387,8,4335159.9456,0.03727607610717450
2023-06-17,r6a.2xlarge,cmp,prod,73.0691521421,243.25248400000000,8,7005671.5392000000,0.03754799896622020
2023-06-17,r6i.2xlarge,cmp,prod,105.8318240539,365.03193700000000,8,10512919.7856,0.03624060435768800
2023-06-17,r6id.4xlarge,io,prod,1.7690985682,2.940834,16,169392.03840000000,0.03759772245305240
2023-06-17,r6id.8xlarge,io,prod,11.2452989731,9.485558000000000,32,1092736.2816,0.03704743494366650
2023-06-17,r6idn.4xlarge,io,prod,358.1260956446,590.988895,16,34040960.352,0.03787360670759730
2023-06-17,r6idn.8xlarge,io,prod,251.6980022576,207.65000700000000,32,23921280.8064,0.03787894199565330
2023-06-17,r6in.2xlarge,cmp,prod,70.07961847280000,230.28610900000000,8,6632239.9392,0.03803942993843370
2023-06-18,c5.2xlarge,cmp,prod,88.56,360,8,10368000,0.03075
2023-06-18,c5.2xlarge,io,prod,123.984,504,8,14515200,0.03075
2023-06-18,m5.4xlarge,cmp,prod,1.6590876730000000,3.817505,16,219888.288,0.027162500000000000
2023-06-18,m5ad.8xlarge,io,prod,49.7721430425,40.859445,32,4707008.064,0.038066583383061700
2023-06-18,m5d.8xlarge,io,prod,4732.0955252817,4461.110576,32,513919938.3552,0.03314824473542780
2023-06-18,m5dn.8xlarge,io,prod,28.2303934626,23.144729,32,2666272.7808000000,0.03811666127982100
2023-06-18,m6a.4xlarge,cmp,prod,98.19972138850000,171.71165600000000,16,9890591.385600000,0.03574295845578040
2023-06-18,m6i.4xlarge,cmp,prod,26.2604002488,47.239432,16,2720991.2832,0.03474375
2023-06-18,m6id.8xlarge,io,prod,268.4053570931,222.653612,32,25649696.1024,0.037671373636459900
2023-06-18,m6idn.8xlarge,io,prod,4.218831489300000,3.4544450000000000,32,397952.06400000000,0.03816488149055060
2023-06-18,m6in.4xlarge,cmp,prod,25.0675594527,41.173072000000000,16,2371568.9472000000,0.03805211488211880
2023-06-18,r5.2xlarge,cmp,prod,1822.3240291840000,10408.141188,8,299754466.2144,0.021885800695193300
2023-06-18,r5a.2xlarge,cmp,prod,69.52579920950000,231.466097,8,6666223.593600000,0.03754642694470930
2023-06-18,r5ad.4xlarge,io,prod,1866.7490338934000,3232.139211,16,186171218.5536,0.036097397730044000
2023-06-18,r5ad.8xlarge,io,prod,331.5923191344,287.043342,32,33067392.9984,0.03609998371935760
2023-06-18,r5b.2xlarge,cmp,prod,65.38601486820000,215.76,8,6213888,0.037881219218228600
2023-06-18,r5d.4xlarge,io,prod,2118.8915571662,3722.283616,16,214403536.2816,0.0355778161969288
2023-06-18,r5d.8xlarge,io,prod,1066.9064211756,1039.75694,32,119779999.488,0.032065980402821400
2023-06-18,r5dn.4xlarge,io,prod,493.8609495382,833.8822300000000,16,48031616.448,0.03701519019794620
2023-06-18,r5dn.8xlarge,io,prod,72.336550472,59.549726,32,6860128.4352,0.03796016126505770
2023-06-18,r5n.2xlarge,cmp,prod,74.9747399303,249.37278300000000,8,7181936.150400000,0.03758165738274450
2023-06-18,r6a.2xlarge,cmp,prod,81.963596509,273.771663,8,7884623.8944,0.03742333830811770
2023-06-18,r6i.2xlarge,cmp,prod,233.11907124180000,800.869743,8,23065048.5984,0.03638529755921250
2023-06-18,r6id.4xlarge,io,prod,19.9967035464,32.695834,16,1883280.0384,0.03822486900471790
2023-06-18,r6id.8xlarge,io,prod,346.0113624865,293.687494,32,33832799.308800000,0.03681755368753670
2023-06-18,r6idn.4xlarge,io,prod,326.0854460229,538.273892,16,31004576.1792,0.037862398082705500
2023-06-18,r6idn.8xlarge,io,prod,193.8634113208,159.719448,32,18399680.4096,0.037930456682864300
2023-06-18,r6in.2xlarge,cmp,prod,19.379333624900000,64.062788,8,1845008.2944,0.03781316390901530
2023-06-19,c5.2xlarge,cmp,prod,88.56,360,8,10368000,0.03075
2023-06-19,c5.2xlarge,io,prod,123.984,504,8,14515200,0.03075
2023-06-19,m5.4xlarge,cmp,prod,109.76780948890000,233.46055000000000,16,13447327.68,0.029386070122152300
2023-06-19,m5a.4xlarge,cmp,prod,8.0022368453,13.515552,16,778495.7952000000,0.037004763314976000
2023-06-19,m5ad.8xlarge,io,prod,83.8648980598,69.196387,32,7971423.7824,0.037874492845540500
2023-06-19,m5d.8xlarge,io,prod,5797.4906925352,5392.097766,32,621169662.6432,0.0335994620283235
2023-06-19,m5dn.8xlarge,io,prod,144.36781426110000,119.260554,32,13738815.8208,0.03782888846600000
2023-06-19,m5n.4xlarge,cmp,prod,19.8017402397,33.176963,16,1910993.0688,0.03730325662964540
2023-06-19,m6a.4xlarge,cmp,prod,368.1750111412,646.9610920000000,16,37264958.89920000,0.03556773116786600
2023-06-19,m6i.4xlarge,cmp,prod,221.55722891190000,403.70553,16,23253438.528,0.03430056260808160
2023-06-19,m6id.8xlarge,io,prod,28.1363555759,23.198055,32,2672415.936,0.037902363441541800
2023-06-19,m6idn.8xlarge,io,prod,15.6405287267,12.835003,32,1478592.3456000000,0.03808074861450170
2023-06-19,m6in.4xlarge,cmp,prod,65.253624977,107.203917,16,6174945.619200000,0.03804293420605610
2023-06-19,r5.2xlarge,cmp,prod,1773.0284441191000,10242.100545000000,8,294972495.69600000,0.02163897479243970
2023-06-19,r5a.2xlarge,cmp,prod,12.0246523226,39.992772,8,1151791.8336,0.03758382990618910
2023-06-19,r5ad.4xlarge,io,prod,1629.4612353427000,2834.68952,16,163278116.352,0.03592680132705280
2023-06-19,r5ad.8xlarge,io,prod,609.5180018188000,529.412777,32,60988351.9104,0.03597842436817030
2023-06-19,r5b.2xlarge,cmp,prod,155.3617606243,514.912244,8,14829472.6272,0.037715591936938900
2023-06-19,r5d.4xlarge,io,prod,2152.4471972772,3772.463336,16,217293888.15360000,0.03566050557630260
2023-06-19,r5d.8xlarge,io,prod,668.7997839482,773.780248,32,89139484.5696,0.027010243932178100
2023-06-19,r5dn.4xlarge,io,prod,1486.5543091154,2526.844497,16,145546243.0272,0.0367690391830679
2023-06-19,r5dn.8xlarge,io,prod,118.0332716517,97.451932,32,11226462.5664,0.037849836975172800
2023-06-19,r5n.2xlarge,cmp,prod,102.868335663,342.141938,8,9853687.814400000,0.037582478292605600
2023-06-19,r6a.2xlarge,cmp,prod,72.17454825490000,240.00862,8,6912248.256,0.03758956045771400
2023-06-19,r6i.2xlarge,cmp,prod,56.751915109,195.662226,8,5635072.1088000000,0.036256305234026100
2023-06-19,r6id.4xlarge,io,prod,34.3026411421,56.172232000000000,16,3235520.5632000000,0.03816681294382700
2023-06-19,r6id.8xlarge,io,prod,7.4618478906000000,6.410278,32,738464.0256000000,0.036376385951007100
2023-06-19,r6idn.4xlarge,io,prod,421.7913194097,695.991396,16,40089104.4096,0.03787684390153910
